x,y,z,T,label
0.5842278600612182,0.46777097192132755,0.14742595348558585,307.76416781517685,1
0.7351294275196334,0.02974334609167001,0.2734297021266725,312.96716784097447,1
0.29603286291002573,0.10758913731435926,0.30833320395284425,316.3629417451993,1
0.37125263708827716,0.2928856625773612,0.12727619832903925,316.34679335950915,1
0.4048549644265338,0.09774325479100204,0.5502396919082576,316.01433543794514,1
0.7600149717440349,0.3397635046044789,0.7050281965241929,314.451125615766,1
0.7723529876745681,0.1070461446683601,0.06993163147686121,316.34446843448023,1
0.2068135275140317,0.04957848529940717,0.48112310176314976,313.95011361982984,1
0.941538856738099,0.10349257982041987,0.782211195267795,316.22137675931293,1
0.1206553374436864,0.21136701713603112,0.7479901289524469,317.97417487208367,1
0.8961220824236303,0.08806914958653994,0.8150730962187541,315.6449058409546,1
0.1003956456498093,0.06734601246167365,0.44824063317060703,314.77284935805596,1
0.2645398111513111,0.43014094310947043,0.8205570826398607,309.77623757865456,1
0.846478536067957,0.16019860179865392,0.24075307121426948,317.68566607628435,1
0.17949207234608744,0.1803793432591268,0.36081056141751533,317.92315397784887,1
0.4135679313099698,0.027635204750613818,0.1763555764178013,312.8594503068294,1
0.4498592999441262,0.17868481175102707,0.4674845394285718,317.9093386600559,1
0.24525897302320965,0.13240358866078983,0.39206002241544324,317.10670891160555,1
0.7102452013359866,0.30524253367089427,0.2409271164143122,315.9030728304502,1
0.8513346494022038,0.10269514883620334,0.7517807092307816,316.19323702430046,1
0.8745751398555718,0.44418272653142027,0.3138467721116466,309.01744839918365,1
0.33932214573656094,0.46483331045977755,0.2728043301458357,307.91814046165655,1
0.5308503942878144,0.0499155285883951,0.13089033085049506,313.9662766411494,1
0.2484064038656515,0.053701478144288606,0.4388217018019487,314.1464417220053,1
0.24479650155014543,0.057663219055493986,0.302964628837302,314.3321356868232,1
0.16125406285192412,0.309784628155156,0.3692728413409686,315.7290693355259,1
0.9400190108075147,0.060984482104811444,0.23599726262055265,314.485465788172,1
0.8879888286055799,0.42619115896513315,0.7631554898199004,309.99041846519253,1
0.7773587133276922,0.37713575746894623,0.9300033473547173,312.61373014685597,1
0.517661521287729,0.40990442911901204,0.49793185278888763,310.87301911949214,1
0.4906079155118719,0.26303026344301045,0.6429984233408326,317.2210134764637,1
0.529745666182498,0.4983386057595767,0.867172276606706,306.2126285502632,1
0.5365680135770893,0.022087551472080635,0.9988296373336586,312.57348643431664,1
0.43456308469769034,0.20063248209305667,0.6135164847298321,317.9999199934404,1
0.13175483289206746,0.1619683344688181,0.8897794665398687,317.7128005279101,1
0.12566385286853599,0.4743227493563205,0.908608246555642,307.4234622677722,1
0.9522497158456833,0.28843047924879645,0.7914514878076223,316.4955983537758,1
0.48203075958635055,0.4030954827223626,0.4609313910731102,311.24015851053116,1
0.953205524905189,0.08517059682925943,0.08115400042389931,315.52931031842513,1
0.16357687771010998,0.48931707195021945,0.015805555440133845,306.65977371508814,1
0.5544165520399336,0.2493197734381576,0.4772006332829246,317.5193810706116,1
0.20771725335153923,0.2468360381353229,0.49431453353461774,317.566054057736,1
0.25318460612660154,0.4854423642728689,0.4073623878629723,306.85479252183194,1
0.030054578761178785,0.19036618060857252,0.5681673512913645,317.98144651590695,1
0.11895331074021132,0.19876251227749647,0.5521627033044271,317.9996937271724,1
0.9168484076291957,0.2923763514024683,0.836613041032693,316.3641128321176,1
0.3215329914823317,0.06402630527389347,0.10865710326226241,314.62393986482414,1
0.6081292119145916,0.16054281320592745,0.22517766610554546,317.69103739509416,1
0.465014131989273,0.09660416122256527,0.7930049789596304,315.97218488936005,1
0.4004512452452783,0.0516417395535248,0.8478368672236546,314.04874316650455,1
0.5318860913460681,0.43307230316551004,0.9948242136208678,309.6174152686332,1
