x,z,rho
4.411764526367187500e+01,6.455696105957031250e+00,1.139307594299316406e+01
4.453781509399414062e+01,6.455696105957031250e+00,1.145757770538330078e+01
4.495798492431640625e+01,6.455696105957031250e+00,1.152129650115966797e+01
4.537815093994140625e+01,6.455696105957031250e+00,1.158413219451904297e+01
4.579832077026367188e+01,6.455696105957031250e+00,1.164597702026367188e+01
4.621848678588867188e+01,6.455696105957031250e+00,1.170672702789306641e+01
4.663865661621093750e+01,6.455696105957031250e+00,1.176629447937011719e+01
4.705882263183593750e+01,6.455696105957031250e+00,1.182454776763916016e+01
4.747899246215820312e+01,6.455696105957031250e+00,1.188138294219970703e+01
4.789915847778320312e+01,6.455696105957031250e+00,1.193667888641357422e+01
4.831932830810546875e+01,6.455696105957031250e+00,1.199032211303710938e+01
4.873949432373046875e+01,6.455696105957031250e+00,1.204217433929443359e+01
4.915966415405273438e+01,6.455696105957031250e+00,1.209211635589599609e+01
4.957983016967773438e+01,6.455696105957031250e+00,1.214001655578613281e+01
5.000000000000000000e+01,6.455696105957031250e+00,1.218573570251464844e+01
0.000000000000000000e+00,6.835443019866943359e+00,9.877371978759765625e+01
4.201680719852447510e-01,6.835443019866943359e+00,9.831074523925781250e+01
8.403361439704895020e-01,6.835443019866943359e+00,9.817470550537109375e+01
1.260504245758056641e+00,6.835443019866943359e+00,9.829410552978515625e+01
1.680672287940979004e+00,6.835443019866943359e+00,9.851831054687500000e+01
2.100840330123901367e+00,6.835443019866943359e+00,9.867354583740234375e+01
2.521008491516113281e+00,6.835443019866943359e+00,9.864014434814453125e+01
2.941176414489746094e+00,6.835443019866943359e+00,9.837719726562500000e+01
3.361344575881958008e+00,6.835443019866943359e+00,9.790431213378906250e+01
3.781512498855590820e+00,6.835443019866943359e+00,9.728231048583984375e+01
4.201680660247802734e+00,6.835443019866943359e+00,9.658925628662109375e+01
4.621848583221435547e+00,6.835443019866943359e+00,9.588658905029296875e+01
5.042016983032226562e+00,6.835443019866943359e+00,9.519825744628906250e+01
5.462184906005859375e+00,6.835443019866943359e+00,9.452211761474609375e+01
5.882352828979492188e+00,6.835443019866943359e+00,9.385507965087890625e+01
6.302521228790283203e+00,6.835443019866943359e+00,9.320794677734375000e+01
6.722689151763916016e+00,6.835443019866943359e+00,9.259961700439453125e+01
7.142857074737548828e+00,6.835443019866943359e+00,9.203966522216796875e+01
7.563024997711181641e+00,6.835443019866943359e+00,9.151796722412109375e+01
7.983193397521972656e+00,6.835443019866943359e+00,9.101136779785156250e+01
8.403361320495605469e+00,6.835443019866943359e+00,9.050351715087890625e+01
8.823529243469238281e+00,6.835443019866943359e+00,8.999807739257812500e+01
9.243697166442871094e+00,6.835443019866943359e+00,8.951333618164062500e+01
9.663865089416503906e+00,6.835443019866943359e+00,8.906594085693359375e+01
1.008403396606445312e+01,6.835443019866943359e+00,8.866152954101562500e+01
1.050420188903808594e+01,6.835443019866943359e+00,8.829616546630859375e+01
1.092436981201171875e+01,6.835443019866943359e+00,8.795981597900390625e+01
1.134453773498535156e+01,6.835443019866943359e+00,8.763782501220703125e+01
1.176470565795898438e+01,6.835443019866943359e+00,8.731064605712890625e+01
1.218487358093261719e+01,6.835443019866943359e+00,8.695279693603515625e+01
1.260504245758056641e+01,6.835443019866943359e+00,8.653313446044921875e+01
1.302521038055419922e+01,6.835443019866943359e+00,8.601683807373046875e+01
1.344537830352783203e+01,6.835443019866943359e+00,8.536772155761718750e+01
1.386554622650146484e+01,6.835443019866943359e+00,8.454637145996093750e+01
1.428571414947509766e+01,6.835443019866943359e+00,8.349414825439453125e+01
1.470588207244873047e+01,6.835443019866943359e+00,8.209412384033203125e+01
1.512604999542236328e+01,6.835443019866943359e+00,8.011475372314453125e+01
1.554621887207031250e+01,6.835443019866943359e+00,7.717930603027343750e+01
1.596638679504394531e+01,6.835443019866943359e+00,7.284368133544921875e+01
1.638655471801757812e+01,6.835443019866943359e+00,6.683422088623046875e+01
1.680672264099121094e+01,6.835443019866943359e+00,5.932089233398437500e+01
1.722689056396484375e+01,6.835443019866943359e+00,5.095948791503906250e+01
1.764705848693847656e+01,6.835443019866943359e+00,4.265313720703125000e+01
1.806722640991210938e+01,6.835443019866943359e+00,3.523225784301757812e+01
1.848739433288574219e+01,6.835443019866943359e+00,2.918657112121582031e+01
1.890756225585937500e+01,6.835443019866943359e+00,2.458775520324707031e+01
1.932773017883300781e+01,6.835443019866943359e+00,2.123685646057128906e+01
1.974790000915527344e+01,6.835443019866943359e+00,1.885104370117187500e+01
2.016806793212890625e+01,6.835443019866943359e+00,1.716781044006347656e+01
2.058823585510253906e+01,6.835443019866943359e+00,1.597837734222412109e+01
2.100840377807617188e+01,6.835443019866943359e+00,1.512812805175781250e+01
2.142857170104980469e+01,6.835443019866943359e+00,1.450666522979736328e+01
2.184873962402343750e+01,6.835443019866943359e+00,1.403699016571044922e+01
2.226890754699707031e+01,6.835443019866943359e+00,1.366666603088378906e+01
2.268907546997070312e+01,6.835443019866943359e+00,1.336089801788330078e+01
2.310924339294433594e+01,6.835443019866943359e+00,1.309723663330078125e+01
2.352941131591796875e+01,6.835443019866943359e+00,1.286157894134521484e+01
2.394957923889160156e+01,6.835443019866943359e+00,1.264521789550781250e+01
2.436974716186523438e+01,6.835443019866943359e+00,1.244289016723632812e+01
2.478991508483886719e+01,6.835443019866943359e+00,1.225144767761230469e+01
2.521008491516113281e+01,6.835443019866943359e+00,1.206903171539306641e+01
2.563025283813476562e+01,6.835443019866943359e+00,1.189461326599121094e+01
2.605042076110839844e+01,6.835443019866943359e+00,1.172768115997314453e+01
2.647058868408203125e+01,6.835443019866943359e+00,1.156812667846679688e+01
2.689075660705566406e+01,6.835443019866943359e+00,1.141611194610595703e+01
2.731092453002929688e+01,6.835443019866943359e+00,1.127198982238769531e+01
2.773109245300292969e+01,6.835443019866943359e+00,1.113625335693359375e+01
2.815126037597656250e+01,6.835443019866943359e+00,1.100947284698486328e+01
2.857142829895019531e+01,6.835443019866943359e+00,1.089222335815429688e+01
2.899159622192382812e+01,6.835443019866943359e+00,1.078504276275634766e+01
2.941176414489746094e+01,6.835443019866943359e+00,1.068836402893066406e+01
2.983193206787109375e+01,6.835443019866943359e+00,1.060249900817871094e+01
3.025209999084472656e+01,6.835443019866943359e+00,1.052762222290039062e+01
3.067226982116699219e+01,6.835443019866943359e+00,1.046375465393066406e+01
3.109243774414062500e+01,6.835443019866943359e+00,1.041075325012207031e+01
3.151260566711425781e+01,6.835443019866943359e+00,1.036836051940917969e+01
3.193277359008789062e+01,6.835443019866943359e+00,1.033618068695068359e+01
3.235293960571289062e+01,6.835443019866943359e+00,1.031375026702880859e+01
3.277310943603515625e+01,6.835443019866943359e+00,1.030050468444824219e+01
3.319327545166015625e+01,6.835443019866943359e+00,1.029585456848144531e+01
3.361344528198242188e+01,6.835443019866943359e+00,1.029916667938232422e+01
3.403361511230468750e+01,6.835443019866943359e+00,1.030980682373046875e+01
3.445378112792968750e+01,6.835443019866943359e+00,1.032713794708251953e+01
3.487395095825195312e+01,6.835443019866943359e+00,1.035054302215576172e+01
3.529411697387695312e+01,6.835443019866943359e+00,1.037943172454833984e+01
3.571428680419921875e+01,6.835443019866943359e+00,1.041323089599609375e+01
3.613445281982421875e+01,6.835443019866943359e+00,1.045142459869384766e+01
3.655462265014648438e+01,6.835443019866943359e+00,1.049351119995117188e+01
3.697478866577148438e+01,6.835443019866943359e+00,1.053903865814208984e+01
3.739495849609375000e+01,6.835443019866943359e+00,1.058759498596191406e+01
3.781512451171875000e+01,6.835443019866943359e+00,1.063879203796386719e+01
3.823529434204101562e+01,6.835443019866943359e+00,1.069229125976562500e+01
3.865546035766601562e+01,6.835443019866943359e+00,1.074777126312255859e+01
3.907563018798828125e+01,6.835443019866943359e+00,1.080495548248291016e+01
3.949580001831054688e+01,6.835443019866943359e+00,1.086358642578125000e+01
3.991596603393554688e+01,6.835443019866943359e+00,1.092343139648437500e+01
4.033613586425781250e+01,6.835443019866943359e+00,1.098428726196289062e+01
4.075630187988281250e+01,6.835443019866943359e+00,1.104596614837646484e+01
4.117647171020507812e+01,6.835443019866943359e+00,1.110829544067382812e+01
4.159663772583007812e+01,6.835443019866943359e+00,1.117112636566162109e+01
4.201680755615234375e+01,6.835443019866943359e+00,1.123432636260986328e+01
4.243697357177734375e+01,6.835443019866943359e+00,1.129776763916015625e+01
4.285714340209960938e+01,6.835443019866943359e+00,1.136133384704589844e+01
4.327730941772460938e+01,6.835443019866943359e+00,1.142492294311523438e+01
4.369747924804687500e+01,6.835443019866943359e+00,1.148843574523925781e+01
4.411764526367187500e+01,6.835443019866943359e+00,1.155178833007812500e+01
4.453781509399414062e+01,6.835443019866943359e+00,1.161488723754882812e+01
4.495798492431640625e+01,6.835443019866943359e+00,1.167767333984375000e+01
4.537815093994140625e+01,6.835443019866943359e+00,1.174004650115966797e+01
4.579832077026367188e+01,6.835443019866943359e+00,1.180194187164306641e+01
4.621848678588867188e+01,6.835443019866943359e+00,1.186329269409179688e+01
4.663865661621093750e+01,6.835443019866943359e+00,1.192403030395507812e+01
4.705882263183593750e+01,6.835443019866943359e+00,1.198406314849853516e+01
4.747899246215820312e+01,6.835443019866943359e+00,1.204334831237792969e+01
4.789915847778320312e+01,6.835443019866943359e+00,1.210179615020751953e+01
4.831932830810546875e+01,6.835443019866943359e+00,1.215933799743652344e+01
4.873949432373046875e+01,6.835443019866943359e+00,1.221590423583984375e+01
4.915966415405273438e+01,6.835443019866943359e+00,1.227141094207763672e+01
4.957983016967773438e+01,6.835443019866943359e+00,1.232577991485595703e+01
5.000000000000000000e+01,6.835443019866943359e+00,1.237892627716064453e+01
0.000000000000000000e+00,7.215189933776855469e+00,9.957110595703125000e+01
4.201680719852447510e-01,7.215189933776855469e+00,9.913355255126953125e+01
8.403361439704895020e-01,7.215189933776855469e+00,9.901105499267578125e+01
1.260504245758056641e+00,7.215189933776855469e+00,9.914792633056640625e+01
1.680672287940979004e+00,7.215189933776855469e+00,9.940563964843750000e+01
2.100840330123901367e+00,7.215189933776855469e+00,9.961375427246093750e+01
2.521008491516113281e+00,7.215189933776855469e+00,9.964910125732421875e+01
2.941176414489746094e+00,7.215189933776855469e+00,9.946239471435546875e+01
3.361344575881958008e+00,7.215189933776855469e+00,9.906026458740234375e+01
3.781512498855590820e+00,7.215189933776855469e+00,9.848730468750000000e+01
4.201680660247802734e+00,7.215189933776855469e+00,9.781420135498046875e+01
4.621848583221435547e+00,7.215189933776855469e+00,9.711198425292968750e+01
5.042016983032226562e+00,7.215189933776855469e+00,9.642041778564453125e+01
5.462184906005859375e+00,7.215189933776855469e+00,9.574258422851562500e+01
5.882352828979492188e+00,7.215189933776855469e+00,9.506588745117187500e+01
6.302521228790283203e+00,7.215189933776855469e+00,9.438650512695312500e+01
6.722689151763916016e+00,7.215189933776855469e+00,9.371849822998046875e+01
7.142857074737548828e+00,7.215189933776855469e+00,9.308509063720703125e+01
7.563024997711181641e+00,7.215189933776855469e+00,9.249922180175781250e+01
7.983193397521972656e+00,7.215189933776855469e+00,9.195298767089843750e+01
8.403361320495605469e+00,7.215189933776855469e+00,9.142431640625000000e+01
8.823529243469238281e+00,7.215189933776855469e+00,9.089652252197265625e+01
9.243697166442871094e+00,7.215189933776855469e+00,9.037220764160156250e+01
9.663865089416503906e+00,7.215189933776855469e+00,8.986899566650390625e+01
1.008403396606445312e+01,7.215189933776855469e+00,8.940443420410156250e+01
1.050420188903808594e+01,7.215189933776855469e+00,8.898634338378906250e+01
1.092436981201171875e+01,7.215189933776855469e+00,8.861351776123046875e+01
1.134453773498535156e+01,7.215189933776855469e+00,8.827902984619140625e+01
1.176470565795898438e+01,7.215189933776855469e+00,8.797206115722656250e+01
1.218487358093261719e+01,7.215189933776855469e+00,8.767740631103515625e+01
1.260504245758056641e+01,7.215189933776855469e+00,8.737470245361328125e+01
1.302521038055419922e+01,7.215189933776855469e+00,8.703808593750000000e+01
1.344537830352783203e+01,7.215189933776855469e+00,8.663734436035156250e+01
1.386554622650146484e+01,7.215189933776855469e+00,8.614051055908203125e+01
1.428571414947509766e+01,7.215189933776855469e+00,8.551374053955078125e+01
1.470588207244873047e+01,7.215189933776855469e+00,8.471364593505859375e+01
1.512604999542236328e+01,7.215189933776855469e+00,8.366292572021484375e+01
1.554621887207031250e+01,7.215189933776855469e+00,8.220800018310546875e+01
1.596638679504394531e+01,7.215189933776855469e+00,8.007724761962890625e+01
1.638655471801757812e+01,7.215189933776855469e+00,7.689051055908203125e+01
1.680672264099121094e+01,7.215189933776855469e+00,7.228252410888671875e+01
1.722689056396484375e+01,7.215189933776855469e+00,6.613011169433593750e+01
1.764705848693847656e+01,7.215189933776855469e+00,5.872337341308593750e+01
1.806722640991210938e+01,7.215189933776855469e+00,5.071096801757812500e+01
1.848739433288574219e+01,7.215189933776855469e+00,4.287607192993164062e+01
1.890756225585937500e+01,7.215189933776855469e+00,3.589694595336914062e+01
1.932773017883300781e+01,7.215189933776855469e+00,3.015987777709960938e+01
1.974790000915527344e+01,7.215189933776855469e+00,2.571826553344726562e+01
2.016806793212890625e+01,7.215189933776855469e+00,2.240839195251464844e+01
2.058823585510253906e+01,7.215189933776855469e+00,1.999225807189941406e+01
2.100840377807617188e+01,7.215189933776855469e+00,1.824176025390625000e+01
2.142857170104980469e+01,7.215189933776855469e+00,1.697005271911621094e+01
2.184873962402343750e+01,7.215189933776855469e+00,1.603547859191894531e+01
2.226890754699707031e+01,7.215189933776855469e+00,1.533516883850097656e+01
2.268907546997070312e+01,7.215189933776855469e+00,1.479645252227783203e+01
2.310924339294433594e+01,7.215189933776855469e+00,1.436893558502197266e+01
2.352941131591796875e+01,7.215189933776855469e+00,1.401817703247070312e+01
2.394957923889160156e+01,7.215189933776855469e+00,1.372094726562500000e+01
2.436974716186523438e+01,7.215189933776855469e+00,1.346168899536132812e+01
2.478991508483886719e+01,7.215189933776855469e+00,1.322995758056640625e+01
2.521008491516113281e+01,7.215189933776855469e+00,1.301873016357421875e+01
2.563025283813476562e+01,7.215189933776855469e+00,1.282319259643554688e+01
2.605042076110839844e+01,7.215189933776855469e+00,1.264003944396972656e+01
2.647058868408203125e+01,7.215189933776855469e+00,1.246692466735839844e+01
2.689075660705566406e+01,7.215189933776855469e+00,1.230229854583740234e+01
2.731092453002929688e+01,7.215189933776855469e+00,1.214510059356689453e+01
2.773109245300292969e+01,7.215189933776855469e+00,1.199478054046630859e+01
2.815126037597656250e+01,7.215189933776855469e+00,1.185113430023193359e+01
2.857142829895019531e+01,7.215189933776855469e+00,1.171427345275878906e+01
2.899159622192382812e+01,7.215189933776855469e+00,1.158453750610351562e+01
2.941176414489746094e+01,7.215189933776855469e+00,1.146241664886474609e+01
2.983193206787109375e+01,7.215189933776855469e+00,1.134850215911865234e+01
3.025209999084472656e+01,7.215189933776855469e+00,1.124337768554687500e+01
3.067226982116699219e+01,7.215189933776855469e+00,1.114758300781250000e+01
3.109243774414062500e+01,7.215189933776855469e+00,1.106157302856445312e+01
3.151260566711425781e+01,7.215189933776855469e+00,1.098564624786376953e+01
3.193277359008789062e+01,7.215189933776855469e+00,1.091996574401855469e+01
3.235293960571289062e+01,7.215189933776855469e+00,1.086454010009765625e+01
3.277310943603515625e+01,7.215189933776855469e+00,1.081922149658203125e+01
3.319327545166015625e+01,7.215189933776855469e+00,1.078374385833740234e+01
3.361344528198242188e+01,7.215189933776855469e+00,1.075771522521972656e+01
3.403361511230468750e+01,7.215189933776855469e+00,1.074067306518554688e+01
3.445378112792968750e+01,7.215189933776855469e+00,1.073207759857177734e+01
3.487395095825195312e+01,7.215189933776855469e+00,1.073135089874267578e+01
3.529411697387695312e+01,7.215189933776855469e+00,1.073788928985595703e+01
3.571428680419921875e+01,7.215189933776855469e+00,1.075109481811523438e+01
3.613445281982421875e+01,7.215189933776855469e+00,1.077036285400390625e+01
3.655462265014648438e+01,7.215189933776855469e+00,1.079511642456054688e+01
3.697478866577148438e+01,7.215189933776855469e+00,1.082479476928710938e+01
3.739495849609375000e+01,7.215189933776855469e+00,1.085888385772705078e+01
3.781512451171875000e+01,7.215189933776855469e+00,1.089688587188720703e+01
3.823529434204101562e+01,7.215189933776855469e+00,1.093834877014160156e+01
3.865546035766601562e+01,7.215189933776855469e+00,1.098286247253417969e+01
3.907563018798828125e+01,7.215189933776855469e+00,1.103003883361816406e+01
3.949580001831054688e+01,7.215189933776855469e+00,1.107953453063964844e+01
3.991596603393554688e+01,7.215189933776855469e+00,1.113103485107421875e+01
4.033613586425781250e+01,7.215189933776855469e+00,1.118425655364990234e+01
4.075630187988281250e+01,7.215189933776855469e+00,1.123894500732421875e+01
4.117647171020507812e+01,7.215189933776855469e+00,1.129487991333007812e+01
4.159663772583007812e+01,7.215189933776855469e+00,1.135184669494628906e+01
4.201680755615234375e+01,7.215189933776855469e+00,1.140965747833251953e+01
4.243697357177734375e+01,7.215189933776855469e+00,1.146816253662109375e+01
4.285714340209960938e+01,7.215189933776855469e+00,1.152719783782958984e+01
4.327730941772460938e+01,7.215189933776855469e+00,1.158664798736572266e+01
4.369747924804687500e+01,7.215189933776855469e+00,1.164638519287109375e+01
4.411764526367187500e+01,7.215189933776855469e+00,1.170630264282226562e+01
4.453781509399414062e+01,7.215189933776855469e+00,1.176631736755371094e+01
4.495798492431640625e+01,7.215189933776855469e+00,1.182632350921630859e+01
4.537815093994140625e+01,7.215189933776855469e+00,1.188625049591064453e+01
4.579832077026367188e+01,7.215189933776855469e+00,1.194602584838867188e+01
4.621848678588867188e+01,7.215189933776855469e+00,1.200558090209960938e+01
4.663865661621093750e+01,7.215189933776855469e+00,1.206485748291015625e+01
4.705882263183593750e+01,7.215189933776855469e+00,1.212378978729248047e+01
4.747899246215820312e+01,7.215189933776855469e+00,1.218233108520507812e+01
4.789915847778320312e+01,7.215189933776855469e+00,1.224041366577148438e+01
4.831932830810546875e+01,7.215189933776855469e+00,1.229799938201904297e+01
4.873949432373046875e+01,7.215189933776855469e+00,1.235503673553466797e+01
4.915966415405273438e+01,7.215189933776855469e+00,1.241146278381347656e+01
4.957983016967773438e+01,7.215189933776855469e+00,1.246724891662597656e+01
5.000000000000000000e+01,7.215189933776855469e+00,1.252231884002685547e+01
0.000000000000000000e+00,7.594936847686767578e+00,1.003655014038085938e+02
4.201680719852447510e-01,7.594936847686767578e+00,9.995481109619140625e+01
8.403361439704895020e-01,7.594936847686767578e+00,9.984458160400390625e+01
1.260504245758056641e+00,7.594936847686767578e+00,9.999352264404296875e+01
1.680672287940979004e+00,7.594936847686767578e+00,1.002758102416992188e+02
2.100840330123901367e+00,7.594936847686767578e+00,1.005266723632812500e+02
2.521008491516113281e+00,7.594936847686767578e+00,1.006216278076171875e+02
2.941176414489746094e+00,7.594936847686767578e+00,1.005063934326171875e+02
3.361344575881958008e+00,7.594936847686767578e+00,1.001779327392578125e+02
3.781512498855590820e+00,7.594936847686767578e+00,9.966582489013671875e+01
4.201680660247802734e+00,7.594936847686767578e+00,9.902725219726562500e+01
4.621848583221435547e+00,7.594936847686767578e+00,9.833447265625000000e+01
5.042016983032226562e+00,7.594936847686767578e+00,9.764318084716796875e+01
5.462184906005859375e+00,7.594936847686767578e+00,9.697039031982421875e+01
5.882352828979492188e+00,7.594936847686767578e+00,9.630319976806640625e+01
6.302521228790283203e+00,7.594936847686767578e+00,9.562395477294921875e+01
6.722689151763916016e+00,7.594936847686767578e+00,9.493044281005859375e+01
7.142857074737548828e+00,7.594936847686767578e+00,9.424074554443359375e+01
7.563024997711181641e+00,7.594936847686767578e+00,9.358185577392578125e+01
7.983193397521972656e+00,7.594936847686767578e+00,9.296949005126953125e+01
8.403361320495605469e+00,7.594936847686767578e+00,9.239787292480468750e+01
8.823529243469238281e+00,7.594936847686767578e+00,9.184632873535156250e+01
9.243697166442871094e+00,7.594936847686767578e+00,9.129833221435546875e+01
9.663865089416503906e+00,7.594936847686767578e+00,9.075524902343750000e+01
1.008403396606445312e+01,7.594936847686767578e+00,9.023372650146484375e+01
1.050420188903808594e+01,7.594936847686767578e+00,8.975139617919921875e+01
1.092436981201171875e+01,7.594936847686767578e+00,8.931763458251953125e+01
1.134453773498535156e+01,7.594936847686767578e+00,8.893328094482421875e+01
1.176470565795898438e+01,7.594936847686767578e+00,8.859429168701171875e+01
1.218487358093261719e+01,7.594936847686767578e+00,8.829300689697265625e+01
1.260504245758056641e+01,7.594936847686767578e+00,8.801813507080078125e+01
1.302521038055419922e+01,7.594936847686767578e+00,8.775353240966796875e+01
1.344537830352783203e+01,7.594936847686767578e+00,8.747804260253906250e+01
1.386554622650146484e+01,7.594936847686767578e+00,8.716600799560546875e+01
1.428571414947509766e+01,7.594936847686767578e+00,8.678926086425781250e+01
1.470588207244873047e+01,7.594936847686767578e+00,8.631813812255859375e+01
1.512604999542236328e+01,7.594936847686767578e+00,8.571843719482421875e+01
1.554621887207031250e+01,7.594936847686767578e+00,8.493699645996093750e+01
1.596638679504394531e+01,7.594936847686767578e+00,8.387267303466796875e+01
1.638655471801757812e+01,7.594936847686767578e+00,8.233828735351562500e+01
1.680672264099121094e+01,7.594936847686767578e+00,8.004136657714843750e+01
1.722689056396484375e+01,7.594936847686767578e+00,7.663015747070312500e+01
1.764705848693847656e+01,7.594936847686767578e+00,7.183625030517578125e+01
1.806722640991210938e+01,7.594936847686767578e+00,6.565995788574218750e+01
1.848739433288574219e+01,7.594936847686767578e+00,5.845219039916992188e+01
1.890756225585937500e+01,7.594936847686767578e+00,5.081519699096679688e+01
1.932773017883300781e+01,7.594936847686767578e+00,4.341637039184570312e+01
1.974790000915527344e+01,7.594936847686767578e+00,3.681270599365234375e+01
2.016806793212890625e+01,7.594936847686767578e+00,3.131990814208984375e+01
2.058823585510253906e+01,7.594936847686767578e+00,2.698751640319824219e+01
2.100840377807617188e+01,7.594936847686767578e+00,2.368652915954589844e+01
2.142857170104980469e+01,7.594936847686767578e+00,2.121876907348632812e+01
2.184873962402343750e+01,7.594936847686767578e+00,1.938678741455078125e+01
2.226890754699707031e+01,7.594936847686767578e+00,1.802333641052246094e+01
2.268907546997070312e+01,7.594936847686767578e+00,1.699800491333007812e+01
2.310924339294433594e+01,7.594936847686767578e+00,1.621402740478515625e+01
2.352941131591796875e+01,7.594936847686767578e+00,1.560175800323486328e+01
2.394957923889160156e+01,7.594936847686767578e+00,1.511203289031982422e+01
2.436974716186523438e+01,7.594936847686767578e+00,1.471049118041992188e+01
2.478991508483886719e+01,7.594936847686767578e+00,1.437321186065673828e+01
2.521008491516113281e+01,7.594936847686767578e+00,1.408349895477294922e+01
2.563025283813476562e+01,7.594936847686767578e+00,1.382956123352050781e+01
2.605042076110839844e+01,7.594936847686767578e+00,1.360296344757080078e+01
2.647058868408203125e+01,7.594936847686767578e+00,1.339753627777099609e+01
2.689075660705566406e+01,7.594936847686767578e+00,1.320869636535644531e+01
2.731092453002929688e+01,7.594936847686767578e+00,1.303296947479248047e+01
2.773109245300292969e+01,7.594936847686767578e+00,1.286773777008056641e+01
2.815126037597656250e+01,7.594936847686767578e+00,1.271107101440429688e+01
2.857142829895019531e+01,7.594936847686767578e+00,1.256159210205078125e+01
2.899159622192382812e+01,7.594936847686767578e+00,1.241843128204345703e+01
2.941176414489746094e+01,7.594936847686767578e+00,1.228114891052246094e+01
2.983193206787109375e+01,7.594936847686767578e+00,1.214967060089111328e+01
3.025209999084472656e+01,7.594936847686767578e+00,1.202423191070556641e+01
3.067226982116699219e+01,7.594936847686767578e+00,1.190526485443115234e+01
3.109243774414062500e+01,7.594936847686767578e+00,1.179335212707519531e+01
3.151260566711425781e+01,7.594936847686767578e+00,1.168913936614990234e+01
3.193277359008789062e+01,7.594936847686767578e+00,1.159323596954345703e+01
3.235293960571289062e+01,7.594936847686767578e+00,1.150620079040527344e+01
3.277310943603515625e+01,7.594936847686767578e+00,1.142846488952636719e+01
3.319327545166015625e+01,7.594936847686767578e+00,1.136029911041259766e+01
3.361344528198242188e+01,7.594936847686767578e+00,1.130184364318847656e+01
3.403361511230468750e+01,7.594936847686767578e+00,1.125306415557861328e+01
3.445378112792968750e+01,7.594936847686767578e+00,1.121379566192626953e+01
3.487395095825195312e+01,7.594936847686767578e+00,1.118373107910156250e+01
3.529411697387695312e+01,7.594936847686767578e+00,1.116248989105224609e+01
3.571428680419921875e+01,7.594936847686767578e+00,1.114957904815673828e+01
3.613445281982421875e+01,7.594936847686767578e+00,1.114447116851806641e+01
3.655462265014648438e+01,7.594936847686767578e+00,1.114661312103271484e+01
3.697478866577148438e+01,7.594936847686767578e+00,1.115541267395019531e+01
3.739495849609375000e+01,7.594936847686767578e+00,1.117029285430908203e+01
3.781512451171875000e+01,7.594936847686767578e+00,1.119069290161132812e+01
3.823529434204101562e+01,7.594936847686767578e+00,1.121605491638183594e+01
3.865546035766601562e+01,7.594936847686767578e+00,1.124586868286132812e+01
3.907563018798828125e+01,7.594936847686767578e+00,1.127964019775390625e+01
3.949580001831054688e+01,7.594936847686767578e+00,1.131691360473632812e+01
3.991596603393554688e+01,7.594936847686767578e+00,1.135727977752685547e+01
4.033613586425781250e+01,7.594936847686767578e+00,1.140035247802734375e+01
4.075630187988281250e+01,7.594936847686767578e+00,1.144578552246093750e+01
4.117647171020507812e+01,7.594936847686767578e+00,1.149325752258300781e+01
4.159663772583007812e+01,7.594936847686767578e+00,1.154248905181884766e+01
4.201680755615234375e+01,7.594936847686767578e+00,1.159322452545166016e+01
4.243697357177734375e+01,7.594936847686767578e+00,1.164523315429687500e+01
4.285714340209960938e+01,7.594936847686767578e+00,1.169830894470214844e+01
4.327730941772460938e+01,7.594936847686767578e+00,1.175226783752441406e+01
4.369747924804687500e+01,7.594936847686767578e+00,1.180695152282714844e+01
4.411764526367187500e+01,7.594936847686767578e+00,1.186221504211425781e+01
4.453781509399414062e+01,7.594936847686767578e+00,1.191792488098144531e+01
4.495798492431640625e+01,7.594936847686767578e+00,1.197396469116210938e+01
4.537815093994140625e+01,7.594936847686767578e+00,1.203023910522460938e+01
4.579832077026367188e+01,7.594936847686767578e+00,1.208665180206298828e+01
4.621848678588867188e+01,7.594936847686767578e+00,1.214311981201171875e+01
4.663865661621093750e+01,7.594936847686767578e+00,1.219957256317138672e+01
4.705882263183593750e+01,7.594936847686767578e+00,1.225593185424804688e+01
4.747899246215820312e+01,7.594936847686767578e+00,1.231215763092041016e+01
4.789915847778320312e+01,7.594936847686767578e+00,1.236818122863769531e+01
4.831932830810546875e+01,7.594936847686767578e+00,1.242395973205566406e+01
4.873949432373046875e+01,7.594936847686767578e+00,1.247943878173828125e+01
4.915966415405273438e+01,7.594936847686767578e+00,1.253457736968994141e+01
4.957983016967773438e+01,7.594936847686767578e+00,1.258934688568115234e+01
5.000000000000000000e+01,7.594936847686767578e+00,1.264368629455566406e+01
0.000000000000000000e+00,7.974683761596679688e+00,1.011536865234375000e+02
4.201680719852447510e-01,7.974683761596679688e+00,1.007712936401367188e+02
8.403361439704895020e-01,7.974683761596679688e+00,1.006725921630859375e+02
1.260504245758056641e+00,7.974683761596679688e+00,1.008288269042968750e+02
1.680672287940979004e+00,7.974683761596679688e+00,1.011276473999023438e+02
2.100840330123901367e+00,7.974683761596679688e+00,1.014114913940429688e+02
2.521008491516113281e+00,7.974683761596679688e+00,1.015564193725585938e+02
2.941176414489746094e+00,7.974683761596679688e+00,1.015051498413085938e+02
3.361344575881958008e+00,7.974683761596679688e+00,1.012486572265625000e+02
3.781512498855590820e+00,7.974683761596679688e+00,1.008044052124023438e+02
4.201680660247802734e+00,7.974683761596679688e+00,1.002137603759765625e+02
4.621848583221435547e+00,7.974683761596679688e+00,9.954158020019531250e+01
5.042016983032226562e+00,7.974683761596679688e+00,9.885382080078125000e+01
